Lnum	basehw	suffix	resolution	in_sanhw1
21097	pAraRa	Ram	pAraRam	True
21097	pAraRa	RA	pAraRA	True
21105	pAratrya	tryam	pAratryam	True
21107	pAradaH	dAH	pAradAH	False
21110	pAradeSika	kaH	pAradeSikaH	True
21111	pAradeSya	SyaH	pAradeSyaH	True
21114	pAramahaMsya	syam	pAramahaMsyam	True
21117	pAramita	tA	pAramitA	True
21120	pAraMpara	rI	pAraMparI	True
21123	pAraMparyam	pAraMparyeRa	pAraMparyeRa	False
21126	pAralOkika	kam	pAralOkikam	True
21130	pAraSava	vaH	pAraSavaH	True
21130	pAraSava	vI	pAraSavI	True
21136	pArasIkaH	kAH	pArasIkAH	False
21147	pArAvAraH	ram	pArAvAram	True
21149	pArASaraH	rAH	pArASarAH	False
21161	pAriRAyya	yyam	pAriRAyyam	True
21164	pAritozika	kam	pAritozikam	True
21174	pAriplava	vaH	pAriplavaH	True
21174	pAriplava	vam	pAriplavam	True
21175	pAriplAvyaH	vyam	pAriplAvyam	True
21192	pAriSezyam	zyAt	pAriSezyAt	True
21193	pArizada	daH	pArizadaH	True
21193	pArizada	dAH	pArizadAH	False
21193	pArizada	dam	pArizadam	True
21196	pArihArika	kaH	pArihArikaH	True
21196	pArihArika	kI	pArihArikI	True
21197	pArihAryaH	ryam	pArihAryam	True
21208	pAruzyam	zyaH	pAruzyaH	True
21216	pArRa	rRaH	pArRaH	True
21221	pArTiva	vaH	pArTivaH	True
21221	pArTiva	vam	pArTivam	True
21221	pArTiva	vA	pArTivA	False
21226	pArvaRa	Ram	pArvaRam	True
21230	pArvatIya	yaH	pArvatIyaH	True
21231	pArvateya	yam	pArvateyam	True
21235	pArSva	rSvaH	pArSvaH	True
21235	pArSva	rSvam	pArSvam	True
21235	pArSva	rSvaH	pArSvaH	True
21235	pArSva	rSvam	pArSvam	True
21239	pArSvikaH	kaH	pArSvikaH	True
21240	pArzata	taH	pArzataH	True
21240	pArzata	tI	pArzatI	True
21247	pAlaH	lI	pAlI	True
21248	pAlakaH	kam	pAlakam	True
21249	pAlana	nam	pAlanam	True
21251	pAlya	lyam	pAlyam	True
21255	pAlakApyaH	pyam	pAlakApyam	True
21256	pAlaNkaH	NkI	pAlaNkI	True
21260	pAlASa	SaH	pAlASaH	True
21261	pAliH	lI	pAlI	True
21269	pAvaka	kaH	pAvakaH	True
21269	pAvaka	kI	pAvakI	True
21272	pAvana	naH	pAvanaH	True
21272	pAvana	nam	pAvanam	True
21280	pASaH	SI	pASI	True
21290	pASava	vam	pASavam	True
21292	pASupata	taH	pASupataH	True
21292	pASupata	tam	pASupatam	True
21294	pASubanDakaH	kA	pASubanDakA	False
21295	pAScAtya	tyam	pAScAtyam	True
21296	pAzaRqa	RqaH	pAzaRqaH	True
21296	pAzaRqa	RqaH	pAzaRqaH	True
21296	pAzaRqa	Rqam	pAzaRqam	True
21298	pAzARaH	RI	pAzARI	True
21306	piNga	NgaH	piNgaH	True
21306	piNga	NgA	piNgA	True
21306	piNga	Ngam	piNgam	True
21307	piNgala	laH	piNgalaH	True
21307	piNgala	lam	piNgalam	True
21307	piNgala	lA	piNgalA	True
21312	piNgASaH	Sam	piNgASam	True
21312	piNgASaH	SI	piNgASI	True
21322	piccawa	waH	piccawaH	True
21322	piccawa	wam	piccawam	True
21326	picCam	cCaH	picCaH	True
21326	picCam	cCA	picCA	True
21330	picCila	laH	picCilaH	True
21330	picCila	lA	picCilA	True
21330	picCila	lam	picCilam	True
21334	piYja	YjaH	piYjaH	True
21334	piYja	Yjam	piYjam	True
21334	piYja	YjA	piYjA	True
21337	piYjara	raH	piYjaraH	True
21337	piYjara	ram	piYjaram	True
21341	piYjala	lam	piYjalam	True
21341	piYjala	lI	piYjalI	True
21350	piwaH	wam	piwam	True
21351	piwakaH	kA	piwakA	False
21359	piWaraH	ram	piWaram	True
21359	piWaraH	raH	piWaraH	True
21364	piRqa	RqaH	piRqaH	True
21364	piRqa	Rqam	piRqam	True
21364	piRqa	Rqam	piRqam	True
21365	piRqakaH	kaH	piRqakaH	True
21367	piRqanam	naH	piRqanaH	True
21374	piRqita	taH	piRqitaH	True
21376	piRqila	laH	piRqilaH	True
21379	piRqIra	raH	piRqIraH	True
21382	pitAmahaH	hAH	pitAmahAH	False
21385	pitf	rO	pitrO	False
21385	pitf	raH	pitraH	False
21392	pittala	lam	pittalam	True
21393	pitrya	tryaH	pitryaH	True
21393	pitrya	tryA	pitryA	True
21393	pitrya	tryam	pitryam	True
21399	piDAnam	nI	piDAnI	True
21402	pihita	tam	pihitam	True
21412	pipatizu	zuH	pipatizuH	True
21418	pipIlikaH	kam	pipIlikam	True
21421	pippalaH	lam	pippalam	True
21426	piyAlaH	lam	piyAlam	True
21430	pilla	llam	pillam	True
21434	piSaNga	NgaH	piSaNgaH	True
21443	piSuna	naH	piSunaH	True
21443	piSuna	nam	piSunam	True
21448	pizwa	zwam	pizwam	True
21449	pizwakaH	kam	pizwakam	True
21468	pIqita	tam	pIqitam	True
21468	pIqita	tam	pIqitam	True
21469	pIta	taH	pItaH	True
21469	pIta	tam	pItam	True
21470	pItaka	kaH	pItakaH	True
21470	pItaka	kam	pItakam	True
21471	pItanaH	nam	pItanam	True
21472	pItala	laH	pItalaH	True
21472	pItala	lam	pItalam	True
21478	pITaH	Tam	pITam	True
21486	pIluH	lu	pIlu	True
21492	pIvara	raH	pIvaraH	True
21492	pIvara	rI	pIvarI	True
21499	pukkaSa	SaH	pukkaSaH	True
21499	pukkaSa	zaH	pukkazaH	True
21499	pukkaSa	saH	pukkasaH	True
21499	pukkaSa	SI	pukkaSI	True
21499	pukkaSa	sI	pukkasI	True
21500	pukkaSaka	kaH	pukkaSakaH	True
21517	puwaH	waH	puwaH	True
21517	puwaH	wam	puwam	True
21522	puwita	tam	puwitam	True
21531	puRqarIkam	kaH	puRqarIkaH	True
21534	puRqraH	RqrAH	puRqRqrAH	False
21536	puRya	Ryam	puRyam	True
21536	puRya	RyA	puRyA	True
21537	puRyakam	kaH	puRyakaH	True
21543	putraH	trO	putrO	True
21548	putrin	RI	putriRI	True
21556	pudgala	laH	pudgalaH	True
21565	pura	ram	puram	True
21566	puraYjanaH	nI	puraYjanI	True
21567	puraMdaraH	rA	puraMdarA	True
21590	purohita	taH	purohitaH	True
21592	purAtana	naH	purAtanaH	True
21594	purARa	Ram	purARam	True
21594	purARa	RaH	purARaH	True
21600	purIzam	zyam	purIzyam	True
21601	purIzaRaH	Ram	purIzaRam	True
21605	puru	ruH	puruH	True
21607	puruzaH	zI	puruzI	True
21607	puruzaH	zam	puruzam	True
21611	puruzAyita	tam	puruzAyitam	True
21618	pula	laH	pulaH	True
21618	pula	lam	pulam	True
21618	pula	lI	pulI	True
21641	puzwa	zwaH	puzwaH	True
21641	puzwa	zwam	puzwam	True
21643	puzkaram	raH	puzkaraH	True
21643	puzkaram	raH	puzkaraH	True
21643	puzkaram	ram	puzkaram	True
21648	puzkala	laH	puzkalaH	True
21648	puzkala	lam	puzkalam	True
21656	puzpavat	tI	puzpavatI	True
21660	puzpita	tA	puzpitA	True
21663	puzyaH	zyam	puzyam	True
21663	puzyaH	zyA	puzyA	True
21668	pustakaH	AgAram	pustakAgAram	True
21668	pustakaH	AstaraRam	pustakAstraRam	False
21668	pustakaH	mudrA	pustakamudrA	True
21668	pustakaH	pustikApUlikaH	pustikApUlikaH	False
21672	pUta	taH	pUtaH	True
21672	pUta	tam	pUtam	True
21672	pUta	tA	pUtA	True
21675	pUgaH	gam	pUgam	True
21679	pUjanam	nA	pUjanA	True
21679	pUjanam	nI	pUjanI	True
21683	pUjila	laH	pUjilaH	True
21684	pUjya	jyaH	pUjyaH	True
21689	pUtanaH	nA	pUtanA	True
21690	pUti	tiH	pUtiH	True
21691	pUtika	kam	pUtikam	True
21700	pUraH	ram	pUram	True
21701	pUraka	kaH	pUrakaH	True
21702	pUraRa	RaH	pUraRaH	True
21702	pUraRa	RI	pUraRI	True
21702	pUraRa	Ram	pUraRam	True
21706	pUrRa	rRA	pUrRA	True
21706	pUrRa	rRam	pUrRam	True
21710	pUrta	rtam	pUrtam	True
21715	pUrva	rvaH	pUrvaH	True
21715	pUrva	rvam	pUrvam	True
21715	pUrva	rvA	pUrvA	True
21715	pUrva	rvam	pUrvam	True
21716	pUrvaka	kaH	pUrvakaH	True
21731	pUzaH	zA	pUzA	True
21731	pUzaH	zam	pUzam	True
21735	pfkta	ktam	pfktam	True
21760	pfTu	TuH	pfTuH	True
21760	pfTu	Tu	pfTu	True
21761	pfTukaH	kaH	pfTukaH	True
21761	pfTukaH	kA	pfTukA	True
21766	pfSana	nam	pfSanam	True
21767	pfSni	SniH	pfSniH	True
21767	pfSni	Sni	pfSni	True
21771	pfzata	taH	pfzataH	True
21779	pfzwa	zwam	pfzwam	True
21785	pfzWya	zWyaH	pfzWyaH	True
21785	pfzWya	zWyA	pfzWyA	True
21785	pfzWya	zWyam	pfzWyam	True
21791	pewaH	waH	pewaH	True
21799	petvam	tvaH	petvaH	True
21800	peya	yam	peyam	True
21800	peya	yA	peyA	True
21807	pelaH	lam	pelam	True
21807	pelaH	pelakaH	pelakaH	True
21815	peSala	lam	peSalam	True
21815	peSala	laH	peSalaH	True
21829	pENgalaH	lam	pENgalam	True
21839	pEtAmaha	hAH	pEtAmahAH	False
21839	pEtAmaha	ham	pEtAmaham	True
21842	pEtfka	kam	pEtfkam	True
21844	pEtfzvaseyaH	yI	pEtfzvaseyI	True
21847	pEtra	tram	pEtram	True
21854	pESAca	caH	pESAcaH	True
21854	pESAca	cI	pESAcI	True
21860	pEzwika	kam	pEzwikam	True
21863	pogaRqa	RqaH	pogaRqaH	True
21901	pOMsna	snam	pOMsnam	True
21903	pOgaRqa	Rqam, pOgaRqakam	pOgaRqam	True
21904	pORqarIka	kaH	pORqarIkaH	True
21913	pOtra	traH	pOtraH	True
21913	pOtra	trI	pOtrI	True
21913	pOtra	tram	pOtram	True
21921	pOnarBava	vaH	pOnarBavaH	True
21922	pOra	raH	pOraH	True
21922	pOra	rI	pOrI	True
21922	pOra	ram	pOram	True
21926	pOraMdara	ram	pOraMdaram	True
21928	pOrava	vaH	pOravaH	True
21932	pOrARika	kaH	pOrARikaH	True
21934	pOruza	zaH	pOruzaH	True
21934	pOruza	zI	pOruzI	True
21934	pOruza	zam	pOruzam	True
21936	pOruzeya	yaH	pOruzeyaH	True
21936	pOruzeya	yam	pOruzeyam	True
21945	pOrRamAsa	saH	pOrRamAsaH	True
21945	pOrRamAsa	sam	pOrRamAsam	True
21961	pOloma	maH	pOlomaH	True
21963	pOzaH	zI	pOzI	True
21963	pOzaH	zam	pOzam	True
21970	pOzwika	kam	pOzwikam	True
21972	pOzpa	zpI	pOzpI	True
21977	pyAyana	nam	pyAyanam	True
21984	prakawa	wam	prakawam	True
21993	prakampana	naH	prakampanaH	True
21993	prakampana	nam	prakampanam	True
21996	prakAlana	naH	prakAlanaH	True
21996	prakAlana	nam	prakAlanam	True
21999	prakARqaH	RqaH	prakARqaH	True
22002	prakAma	maH	prakAmaH	True
22002	prakAma	mam	prakAmam	True
22002	prakAma	Buj	prakAmaBuj	True
22005	prakASa	SaH	prakASaH	True
22005	prakASa	Sam	prakASam	True
22005	prakASa	Sam	prakASam	True
22005	prakASa	Se	prakASe	True
22006	prakASaka	kaH	prakASakaH	True
22008	prakASana	nam	prakASanam	True
22008	prakASana	naH	prakASanaH	True
22008	prakASana	nA	prakASanA	True
22009	prakASita	tam	prakASitam	True
22010	prakASya	Syam	prakASyam	True
22016	prakopana	nam	prakopanam	True
22016	prakopana	Ram	prakopaRam	True
22021	prakaraH	ram	prakaram	True
22028	prakfta	tam	prakftam	True
22035	prakarzaRa	Ram	prakarzaRam	True
22036	prakarzita	tam	prakarzitam	True
22041	prakIrRa	rRam	prakIrRam	True
22042	prakIrRaka	kaH	prakIrRakaH	True
22042	prakIrRaka	kam	prakIrRakam	True
22042	prakIrRaka	kaH	prakIrRakaH	True
22042	prakIrRaka	kam	prakIrRakam	True
22044	prakIrtanam	nA	prakIrtanA	True
22051	prakalpita	tA	prakalpitA	True
22052	prakxpta	m	prakxptam	True
22053	praketa	taH	praketaH	True
22057	prakKara	raH	prakKaraH	True
22062	prakrAnta	tam	prakrAntam	True
22077	prakzIRa	Ram	prakzIRam	True
22090	prakzveqita	tam	prakzveqitam	True
22091	praKara	raH	praKaraH	True
22093	praKya	KyaH	praKyaH	True
22109	pragalBa	lBA	pragalBA	True
22112	pragAQa	Qam	pragAQam	True
22112	pragAQa	Qam	pragAQam	True
22115	pragIta	tam	pragItam	True
22129	pragraha	haH	pragrahaH	True
22138	praGarzaRaH	Ram	praGarzaRam	True
22139	praGasa	saH	praGasaH	True
22142	praGUrRa	rRaH	praGUrRaH	True
22148	pracaRqa	RqaH	pracaRqaH	True
22154	pracaraRam	RI	pracaraRI	True
22161	pracala	laH	pracalaH	True
22163	pracalita	tam	pracalitam	True
22166	pracalAkaH	kA	pracalAkA	True
22168	pracalAyita	tam	pracalAyitam	True
22182	pracodin	nI	pracodinI	True
22183	pracura	raH	pracuraH	True
22197	pracCanna	nnam	pracCannam	True
22197	pracCanna	nnam	pracCannam	True
22198	pracCAdaka	kaH	pracCAdakaH	True
22220	prajanana	nam	prajananam	True
22226	prajAta	tA	prajAtA	True
22229	prajAvat	tI	prajAvatI	True
22233	prajalpita	tam	prajalpitam	True
22249	prajYa	jYaH	prajYaH	True
22254	prajYAna	nam	prajYAnam	True
22262	prajvalita	tam	prajvalitam	True
22281	praRASana	nam	praRASanam	True
22304	praRayin	nI	praRayinI	True
22307	praRIta	taH	praRItaH	True
22307	praRIta	tA	praRItA	True
22307	praRIta	tam	praRItam	True
22320	pratata	tam	pratatam	True
22324	pratAnin	nI	pratAninI	True
22333	pratApana	nam	pratApanam	True
22333	pratApana	naH	pratApanaH	True
22344	pratalam	laH	pratalaH	True
22353	pratikartavya	ryam	pratikAryam	True
22358	pratikfta	tam	pratikftam	True
22368	pratikzipta	ptam	pratikziptam	True
22390	pratiGa	GaH	pratiGaH	True
22416	pratijYAta	tam	pratijYAtam	True
22418	pratijYeya	yaH	pratijYeyaH	True
22426	pratideya	yam	pratideyam	True
22507	pratibanDaka	kaH	pratibanDakaH	True
22524	pratiboDaka	kaH	pratiboDakaH	True
22525	pratiboDana	nam	pratiboDanam	True
22525	pratiboDana	nA	pratiboDanA	True
22553	pratimA	mA	pratimA	True
22563	pratiyatna	tnaH	pratiyatnaH	True
22597	prativAkya	kyam	prativAkyam	True
22650	pratiSruta	tam	pratiSrutam	True
22665	pratizWApanam	nA	pratizWApanA	True
22669	pratizWita	taH	pratizWitaH	True
22701	pratisara	raH	pratisaraH	True
22701	pratisara	ram	pratisaram	True
22701	pratisara	raH	pratisaraH	True
22701	pratisara	rA	pratisarA	True
22729	pratihAraH	rI	pratihArI	False
22737	pratIka	kaH	pratIkaH	True
22737	pratIka	kam	pratIkam	True
22753	pratIpa	paH	pratIpaH	True
22753	pratIpa	pam	pratIpam	True
22753	pratIpa	pam	pratIpam	True
22779	pratAraRam	RA	pratAraRA	True
22783	pratna	tnam	pratnam	True
22785	pratyakza	kzam	pratyakzam	True
22812	pratyarTa	rTam	pratyarTam	True
22812	pratyarTa	vedanaH	pratyarTavedanaH	False
22836	pratyAkalita	tam	pratyAkalitam	True
22861	pratyAyanam	nam	pratyAyanam	True
22861	pratyAyanam	nA	pratyAyanA	True
22887	pratyutpanna	nnam	pratyutpannam	True
22914	pratyUzaH	zaH	pratyUzaH	True
22923	praTama	maH	praTamaH	True
22923	praTama	mA	praTamA	True
22923	praTama	mam	praTamam	True
22926	praTita	taH	praTitaH	True
22932	praTu	TuH	praTuH	True
22935	pradakziRa	RaH	pradakziRaH	True
22935	pradakziRa	RA	pradakziRA	True
22935	pradakziRa	Ram	pradakziRam	True
22935	pradakziRa	Ram	pradakziRam	True
22945	prada	dA	pradA	True
22961	pradigDa	gDam	pradigDam	True
22967	pradIpana	nam	pradIpanam	True
22967	pradIpana	naH	pradIpanaH	True
22974	pradoza	zaH	pradozaH	True
22975	pradozaka	kaH	pradozakaH	True
22978	pradarSaka	kaH	pradarSakaH	True
22979	pradarSanam	nA	pradarSanA	True
22985	pradyotanam	naH	pradyotanaH	True
22990	pradrava	vaH	pradravaH	True
23000	praDAna	nam	praDAnam	True
23000	praDAna	naH	praDAnaH	True
23000	praDAna	nam	praDAnam	True
23001	praDAnaka	kam	praDAnakam	True
23005	praDAvanaH	nam	praDAvanam	True
23009	praDUpita	tA	praDUpitA	True
23012	praDAraRa	RA	praDAraRA	True
23035	pranftta	ttam	pranfttam	True
23052	prapaTa	TaH	prapaTaH	True
23062	praparRa	rRam	praparRam	True
23076	prapitAmahaH	hI	prapitAmahI	True
23092	prapOtraH	trI	prapOtrI	True
23105	prabala	laH	prabalaH	True
23105	prabala	lam	prabalam	True
23114	prabAlaH	laH	prabAlaH	True
23124	praboDana	nam	praboDanam	True
23131	praBaYjanam	naH	praBaYjanaH	True
23133	praBadraka	kam	praBadrakam	True
23136	praBAta	tam	praBAtam	True
23143	praBAzita	tam	praBAzitam	True
23145	praBAsaH	saH	praBAsaH	True
23145	praBAsaH	sam	praBAsam	True
23149	praBinna	nnaH	praBinnaH	True
23153	praBava	vaH	praBavaH	True
23156	praBavizRu	zRuH	praBavizRuH	True
23160	praBAvana	naH	praBAvanaH	True
23160	praBAvana	nA	praBAvanA	True
23161	praBu	BuH	praBuH	True
23163	praBUta	tam	praBUtam	True
23173	praBrazwa	zwam	praBrazwam	True
23181	pramaTita	tam	pramaTitam	True
23185	pramATaH	TAH	pramATAH	False
23192	pramada	daH	pramadaH	True
23207	pramardanam	naH	pramardanaH	True
23211	pramARam	RaH	pramARaH	True
23211	pramARam	RI	pramARI	True
23212	pramARaka	kaH	pramARakaH	True
23215	pramARika	kA	pramARikA	True
23220	pramApaka	kaH	pramApakaH	True
23224	prameya	yam	prameyam	True
23225	pramAtAmahaH	hI	pramAtAmahI	True
23232	pramIta	taH	pramItaH	True
23238	pramuKa	KaH	pramuKaH	True
23238	pramuKa	Kam	pramuKam	True
23246	pramudita	tam	pramuditam	True
23248	pramodanam	naH	pramodanaH	True
23249	pramodita	taH	pramoditaH	True
23252	pramuzita	tA	pramuzitA	True
23259	pramfta	tam	pramftam	True
23272	prayata	taH	prayataH	True
23285	prayAta	taH	prayAtaH	True
23285	prayAta	tam	prayAtam	True
23292	prayukta	ktam	prayuktam	True
23301	prayojaka	kaH	prayojakaH	True
23304	prayojya	jyaH	prayojyaH	True
23304	prayojya	jyam	prayojyam	True
23305	prayuta	tam	prayutam	True
23311	prarocana	nam	prarocanam	True
23323	pralapita	tam	pralapitam	True
23332	pralamba	mbaH	pralambaH	True
23346	pralubDa	bDA	pralubDA	True
23354	pralepaka	kaH	pralepakaH	True
23361	pravacanam	naH	pravacanaH	True
23362	pravacanIya	yaH	pravacanIyaH	True
23365	pravaRa	RaH	pravaRaH	True
23365	pravaRa	Ram	pravaRam	True
23383	pravara	raH	pravaraH	True
23383	pravara	rA	pravarA	True
23383	pravara	ram	pravaram	True
23402	pravAhaka	kaH	pravAhakaH	True
23416	pravAta	tam	pravAtam	True
23461	praveSita	tA	praveSitA	True
23471	pravIra	raH	pravIraH	True
23476	pravartaka	kaH	pravartakaH	True
23476	pravartaka	kam	pravartakam	True
23477	pravartanam	nA	pravartanA	True
23481	pravftta	ttaH	pravfttaH	True
23511	pravrajita	taH	pravrajitaH	True
23511	pravrajita	tA	pravrajitA	True
23511	pravrajita	tam	pravrajitam	True
23514	pravrAj	jikA	pravrAjikA	True
23530	praSamana	nam	praSamanam	True
23535	praSAKa	KA	praSAKA	True
23557	praSlizwa	zwaH	praSlizwaH	True
23567	prasaMKyAnaH	nam	prasaMKyAnam	True
23570	prasakta	ktam	prasaktam	True
23580	prasanna	nnA	prasannA	True
23584	prasAdana	naH	prasAdanaH	True
23584	prasAdana	nam	prasAdanam	True
23584	prasAdana	nA	prasAdanA	True
23584	prasAdana	nI	prasAdanI	True
23590	prasaBaH	Bam	prasaBam	True
23598	prasaha	haH	prasahaH	True
23599	prasahanaH	nam	prasahanam	True
23604	prasADaka	kaH	prasADakaH	True
23605	prasADanam	naH	prasADanaH	True
23605	prasADanam	nam	prasADanam	True
23605	prasADanam	nI	prasADanI	True
23608	prasita	tam	prasitam	True
23611	prasidDa	dDA	prasidDA	True
23626	prasUta	tam	prasUtam	True
23626	prasUta	tA	prasUtA	True
23629	prasUna	nam	prasUnam	True
23630	prasUnakam	kaH	prasUnakaH	True
23633	prasaraH	ram	prasaram	True
23640	prasfta	taH	prasftaH	True
23640	prasfta	taH	prasftaH	True
23640	prasfta	tam	prasftam	True
23640	prasfta	tam	prasftam	True
23640	prasfta	tA	prasftA	True
23645	prasfzwa	zwA	prasfzwA	True
23656	praskandanam	naH	praskandanaH	True
23658	praskanna	nnaH	praskannaH	True
23675	prastuta	tam	prastutam	True
23680	prasTa	sTaH	prasTaH	True
23680	prasTa	sTam	prasTam	True
23683	prasTApanam	nA	prasTApanA	False
23687	prasTita	tam	prasTitam	True
23711	prasravaH	vAH	prasravAH	False
23711	prasravaH	vam	prasravam	True
23712	prasravaRam	RaH	prasravaRaH	True
23720	prasvApana	nam	prasvApanam	True
23735	prahasita	tam	prahasitam	True
23745	prahIRa	Ram	prahIRam	True
23749	prahita	tam	prahitam	True
23765	prahfta	tam	prahftam	True
23768	praharzaRam	RaH	praharzaRaH	True
23784	prahnAdana	nam	prahnAdanam	True
23793	prAMSu	SuH	prAMSuH	True
23804	prAkfta	taH	prAkftaH	True
23804	prAkfta	tam	prAkftam	True
23807	prAktana	nam	prAktanam	True
23826	prAcIna	naH	prAcInaH	True
23826	prAcIna	nam	prAcInam	True
23826	prAcIna	nam	prAcInam	True
23827	prAcya	cyAH	prAccyAH	False
23840	prAjApatya	tyaH	prAjApatyaH	True
23840	prAjApatya	tyam	prAjApatyam	True
23844	prAjYa	jYaH	prAjYaH	True
23844	prAjYa	jYA	prAjYA	True
23844	prAjYa	jYI	prAjYI	True
23854	prARaTa	TaH	prARaTaH	True
23855	prARanaH	nam	prARanam	True
23866	prAtastana	nam	prAtastanam	True
23882	prAtipadika	kaH	prAtipadikaH	True
23882	prAtipadika	kam	prAtipadikam	True
23884	prAtiBa	Bam	prAtiBam	True
23918	prAdeSika	kaH	prAdeSikaH	True
23927	prADva	DvaH	prADvaH	True
23927	prADva	Dvam	prADvam	True
23933	prApaka	kaH	prApakaH	True
23951	prAmARika	kaH	prAmARikaH	True
23959	prAyaRIya	yam	prAyaRIyam	True
23959	prAyaRIya	yaH	prAyaRIyaH	True
23978	prArabDa	bDam	prArabDam	True
23987	prArTaka	kaH	prArTakaH	True
23989	prArTanIya	yam	prArTanIyam	True
23995	prAlamba	mbaH	prAlambaH	True
23995	prAlamba	mbam	prAlambam	True
24014	prAvfta	taH	prAvftaH	True
24014	prAvfta	tam	prAvftam	True
24016	prAvfttika	kaH	prAvfttikaH	True
24019	prAvfzika	kaH	prAvfzikaH	True
24020	prAvfzija	jaH	prAvfzijaH	True
24021	prAvfzeRya	RyaH	prAvfzeRyaH	True
24021	prAvfzeRya	Ryam	prAvfzeRyam	True
24022	prAvfzyaH	zyam	prAvfzyam	True
24024	prAveSana	nam	prAveSanam	True
24032	prASanIya	yam	prASanIyam	True
24033	prASita	tam	prASitam	True
24038	prASu	SuH	prASuH	True
24039	prASnika	kaH	prASnikaH	True
24045	prAsika	kaH	prAsikaH	True
24055	prAsAdika	kA	prAsAdikA	True
24060	prAsTAnika	kam	prAsTAnikam	True
24071	priya	yaH	priyaH	True
24071	priya	yA	priyA	True
24071	priya	yam	priyam	True
24071	priya	yam	priyam	True
24071	priya	priyeRa	priyeRa	True
24073	priyaMvada	daH	priyaMvadaH	True
24074	priyakaH	kI	priyakI	True
24074	priyakaH	kam	priyakam	True
24076	priyaNguH	gu	priyaNgu	True
24077	priyatama	maH	priyatamaH	True
24077	priyatama	mA	priyatamA	True
24081	priyAlaH	lA	priyAlA	True
24086	prIRana	nam	prIRanam	True
24088	prIta	tam	prItam	True
24100	preta	taH	pretaH	True
24109	prekzaRIya	yam	prekzaRIyam	True
24113	prekzita	tam	prekzitam	True
24118	preNKaRa	Ram	preNKaRam	True
24130	preyas	sI	preyasI	True
24136	prerita	taH	preritaH	True
24143	prezya	zyaH	prezyaH	True
24143	prezya	zyA	prezyA	True
24143	prezya	zyam	prezyam	True
24144	prezWa	zWaH	prezWaH	True
24144	prezWa	zWA	prezWA	True
24151	prEzyaH	zyA	prEzyA	True
24151	prEzyaH	zyam	prEzyam	True
24153	prokzaRam	RI, prokzaRiH	prokzaRI	True
24173	prota	tam	protam	True
24193	proTa	TaH	proTaH	True
24193	proTa	Tam	proTam	True
24193	proTa	TaH	proTaH	True
24225	proha	haH	prohaH	True
24226	proQa	QA	proQA	True
24242	plava	vaH	plavaH	True
24247	plavana	nam	plavanam	True
24253	plAvita	tam	plAvitam	True
24255	pluta	tam	plutam	True
24263	plozaRa	Ram	plozaRam	True
24283	PaRaH	RaH	PaRaH	True
24296	ParParIkaH	kam	ParParIkam	True
24296	ParParIkaH	kA	ParParIkA	True
24303	Palavat	tI	PalavatI	True
24310	Palita	taH	PalitaH	True
24310	Palita	tA	PalitA	True
24310	Palita	tam	Palitam	True
24312	Palina	naH	PalinaH	True
24318	Palgu	lguH	PalguH	True
24320	Palguna	naH	PalgunaH	True
24330	PARwa	waH	PARwaH	True
24330	PARwa	wam	PARwam	True
24330	PARwa	Rwam	PARwam	True
24334	PAlaH	laH	PAlaH	True
24334	PAlaH	lam	PAlam	True
24358	Pulla	llam	Pullam	True
24365	PeRaka	kA	PeRakA	True
24369	Penila	laH	PenilaH	True
24382	bakaH	kI	bakI	True
24386	bakura	raH	bakuraH	True
24387	bakulaH	lam	bakulam	True
24387	bakulaH	lI	bakulI	True
24398	badaraH	rA	badarA	True
24398	badaraH	ram	badaram	True
24414	banDakaH	kam	banDakam	True
24414	banDakaH	kI	banDakI	True
24415	banDana	nam	banDanam	True
24415	banDana	nam	banDanam	True
24415	banDana	nI	banDanI	True
24421	banDukaH	kA	banDukA	True
24421	banDukaH	kI	banDukI	True
24426	banDura	raH	banDuraH	True
24426	banDura	rAH	banDurAH	True
24426	banDura	rA	banDurA	True
24426	banDura	ram	banDuram	True
24428	banDula	laH	banDulaH	True
24429	banDUkaH	kam	banDUkam	True
24431	banDUra	ram	banDUram	True
24440	baBru	BruH	baBruH	True
24440	baBru	BrUH	baBrUH	True
24451	barbaraH	rA	barbarA	True
24451	barbaraH	ram	barbaram	True
24453	barburaH	raH	barburaH	True
24453	barburaH	ram	barburam	True
24461	barhiRa	RaH	barhiRaH	True
24463	barhizWa	zWam	barhizWam	True
24465	barhizka	zkam	barhizkam	True
24468	balam	laH	balaH	True
24469	balakaH	kam	balakam	True
24470	balakza	kzaH	balakzaH	True
24475	balavat	tI	balavatI	True
24479	balAkaH	kA	balAkA	True
24490	baliH	liH	baliH	True
24497	balizWa	zWaH	balizWaH	True
24501	balya	lyaH	balyaH	True
24501	balya	lyam	balyam	True
24510	ballavaH	vI	ballavI	True
24520	bahala	laH	bahalaH	True
24520	bahala	lA	bahalA	True
24531	bahuka	kaH	bahukaH	True
24536	bahutiTa	Tam	bahutiTam	True
24540	bahula	laH	bahulaH	True
24540	bahula	lA	bahulA	True
24540	bahula	lam	bahulam	True
24540	bahula	lam	bahulam	True
24560	bAQa	Qam	bAQam	True
24561	bARaH	RaH	bARaH	True
24561	bARaH	RA	bARA	True
24561	bARaH	RaH	bARaH	True
24561	bARaH	RA	bARA	True
24561	bARaH	Ram	bARam	True
24563	bAdara	raH	bAdaraH	True
24563	bAdara	ram	bAdaram	True
