Lnum	basehw	suffix	resolution
21050	pAduka	kA	pAdukA
21050	pAduka	kam	pAdukam
21053	pAdya	dyam	pAdyam
21058	pAnam	naH	pAnaH
21062	pAnIya	yam	pAnIyam
21064	pApa	pam	pApam
21064	pApa	pam	pApam
21064	pApa	paH	pApaH
21064	pApa	pA	pApA
21065	pApaka	kaH	pApakaH
21065	pApaka	kam	pApakam
21067	pApala	lam	pApalam
21074	pAmara	raH	pAmaraH
21078	pAyanam	nA	pAyanA
21081	pAyya	yyam	pAyyam
21082	pAyasa	saH	pAyasaH
21082	pAyasa	sam	pAyasam
21082	pAyasa	sam	pAyasam
21088	pAraH	raH	pAraH
21090	pArya	ryam	pAryam
21092	pArakya	kyaH	pArakyaH
21092	pArakya	kyam	pArakyam
21097	pAraRa	RaH	pAraRaH
21097	pAraRa	Ram	pAraRam
21097	pAraRa	RA	pAraRA
21105	pAratrya	tryam	pAratryam
21107	pAradaH	dAH	pAradAH
21110	pAradeSika	kaH	pAradeSikaH
21111	pAradeSya	SyaH	pAradeSyaH
21114	pAramahaMsya	syam	pAramahaMsyam
21117	pAramita	tA	pAramitA
21120	pAraMpara	rI	pAraMparI
21123	pAraMparyam	pAraMparyeRa	pAraMparyeRa
21126	pAralOkika	kam	pAralOkikam
21130	pAraSava	vaH	pAraSavaH
21130	pAraSava	vI	pAraSavI
21136	pArasIkaH	kAH	pArasIkAH
21147	pArAvAraH	ram	pArAvAram
21149	pArASaraH	rAH	pArASarAH
21161	pAriRAyya	yyam	pAriRAyyam
21164	pAritozika	kam	pAritozikam
21174	pAriplava	vaH	pAriplavaH
21174	pAriplava	vam	pAriplavam
21175	pAriplAvyaH	vyam	pAriplAvyam
21192	pAriSezyam	zyAt	pAriSezyAt
21193	pArizada	daH	pArizadaH
21193	pArizada	dAH	pArizadAH
21193	pArizada	dam	pArizadam
21196	pArihArika	kaH	pArihArikaH
21196	pArihArika	kI	pArihArikI
21197	pArihAryaH	ryam	pArihAryam
21208	pAruzyam	zyaH	pAruzyaH
21216	pArRa	rRaH	pArRaH
21221	pArTiva	vaH	pArTivaH
21221	pArTiva	vam	pArTivam
21221	pArTiva	vA	pArTivA
21226	pArvaRa	Ram	pArvaRam
21230	pArvatIya	yaH	pArvatIyaH
21231	pArvateya	yam	pArvateyam
21235	pArSva	rSvaH	pArSvaH
21235	pArSva	rSvam	pArSvam
21235	pArSva	rSvaH	pArSvaH
21235	pArSva	rSvam	pArSvam
21239	pArSvikaH	kaH	pArSvikaH
21240	pArzata	taH	pArzataH
21240	pArzata	tI	pArzatI
21247	pAlaH	lI	pAlI
21248	pAlakaH	kam	pAlakam
21249	pAlana	nam	pAlanam
21251	pAlya	lyam	pAlyam
21255	pAlakApyaH	pyam	pAlakApyam
21256	pAlaNkaH	NkI	pAlaNkI
21260	pAlASa	SaH	pAlASaH
21261	pAliH	lI	pAlI
21269	pAvaka	kaH	pAvakaH
21269	pAvaka	kI	pAvakI
21272	pAvana	naH	pAvanaH
21272	pAvana	nam	pAvanam
21280	pASaH	SI	pASI
21290	pASava	vam	pASavam
21292	pASupata	taH	pASupataH
21292	pASupata	tam	pASupatam
21294	pASubanDakaH	kA	pASubanDakA
21295	pAScAtya	tyam	pAScAtyam
21296	pAzaRqa	RqaH	pAzaRqaH
21296	pAzaRqa	RqaH	pAzaRqaH
21296	pAzaRqa	Rqam	pAzaRqam
21298	pAzARaH	RI	pAzARI
21306	piNga	NgaH	piNgaH
21306	piNga	NgA	piNgA
21306	piNga	Ngam	piNgam
21307	piNgala	laH	piNgalaH
21307	piNgala	lam	piNgalam
21307	piNgala	lA	piNgalA
21312	piNgASaH	Sam	piNgASam
21312	piNgASaH	SI	piNgASI
21322	piccawa	waH	piccawaH
21322	piccawa	wam	piccawam
21326	picCam	cCaH	picCaH
21326	picCam	cCA	picCA
21330	picCila	laH	picCilaH
21330	picCila	lA	picCilA
21330	picCila	lam	picCilam
21334	piYja	YjaH	piYjaH
21334	piYja	Yjam	piYjam
21334	piYja	YjA	piYjA
21337	piYjara	raH	piYjaraH
21337	piYjara	ram	piYjaram
21341	piYjala	lam	piYjalam
21341	piYjala	lI	piYjalI
21350	piwaH	wam	piwam
21351	piwakaH	kA	piwakA
21359	piWaraH	ram	piWaram
21359	piWaraH	raH	piWaraH
21364	piRqa	RqaH	piRqaH
21364	piRqa	Rqam	piRqam
21364	piRqa	Rqam	piRqam
21365	piRqakaH	kaH	piRqakaH
21367	piRqanam	naH	piRqanaH
21374	piRqita	taH	piRqitaH
21376	piRqila	laH	piRqilaH
21379	piRqIra	raH	piRqIraH
21382	pitAmahaH	hAH	pitAmahAH
21385	pitf	rO	pitrO
21385	pitf	raH	pitraH
21392	pittala	lam	pittalam
21393	pitrya	tryaH	pitryaH
21393	pitrya	tryA	pitryA
21393	pitrya	tryam	pitryam
21399	piDAnam	nI	piDAnI
21402	pihita	tam	pihitam
21412	pipatizu	zuH	pipatizuH
21418	pipIlikaH	kam	pipIlikam
21421	pippalaH	lam	pippalam
21426	piyAlaH	lam	piyAlam
21430	pilla	llam	pillam
21434	piSaNga	NgaH	piSaNgaH
21443	piSuna	naH	piSunaH
21443	piSuna	nam	piSunam
21448	pizwa	zwam	pizwam
21449	pizwakaH	kam	pizwakam
21468	pIqita	tam	pIqitam
21468	pIqita	tam	pIqitam
21469	pIta	taH	pItaH
21469	pIta	tam	pItam
21470	pItaka	kaH	pItakaH
21470	pItaka	kam	pItakam
21471	pItanaH	nam	pItanam
21472	pItala	laH	pItalaH
21472	pItala	lam	pItalam
21478	pITaH	Tam	pITam
21486	pIluH	lu	pIlu
21492	pIvara	raH	pIvaraH
21492	pIvara	rI	pIvarI
21499	pukkaSa	SaH	pukkaSaH
21499	pukkaSa	zaH	pukkazaH
21499	pukkaSa	saH	pukkasaH
21499	pukkaSa	SI	pukkaSI
21499	pukkaSa	sI	pukkasI
21500	pukkaSaka	kaH	pukkaSakaH
21517	puwaH	waH	puwaH
21517	puwaH	wam	puwam
21522	puwita	tam	puwitam
21531	puRqarIkam	kaH	puRqarIkaH
21534	puRqraH	RqrAH	puRqRqrAH
21536	puRya	Ryam	puRyam
21536	puRya	RyA	puRyA
21537	puRyakam	kaH	puRyakaH
21543	putraH	trO	putrO
21548	putrin	RI	putriRI
21556	pudgala	laH	pudgalaH
21565	pura	ram	puram
21566	puraYjanaH	nI	puraYjanI
21567	puraMdaraH	rA	puraMdarA
21590	purohita	taH	purohitaH
21592	purAtana	naH	purAtanaH
21594	purARa	Ram	purARam
21594	purARa	RaH	purARaH
21600	purIzam	zyam	purIzyam
21601	purIzaRaH	Ram	purIzaRam
21605	puru	ruH	puruH
21607	puruzaH	zI	puruzI
21607	puruzaH	zam	puruzam
21611	puruzAyita	tam	puruzAyitam
21618	pula	laH	pulaH
21618	pula	lam	pulam
21618	pula	lI	pulI
21641	puzwa	zwaH	puzwaH
21641	puzwa	zwam	puzwam
21643	puzkaram	raH	puzkaraH
21643	puzkaram	raH	puzkaraH
21643	puzkaram	ram	puzkaram
21648	puzkala	laH	puzkalaH
21648	puzkala	lam	puzkalam
21656	puzpavat	tI	puzpavatI
21660	puzpita	tA	puzpitA
21663	puzyaH	zyam	puzyam
21663	puzyaH	zyA	puzyA
21668	pustakaH	AgAram	pustakAgAram
21668	pustakaH	AstaraRam	pustakAstraRam
21668	pustakaH	mudrA	pustakamudrA
21668	pustakaH	pustikApUlikaH	pustikApUlikaH
21672	pUta	taH	pUtaH
21672	pUta	tam	pUtam
21672	pUta	tA	pUtA
21675	pUgaH	gam	pUgam
21679	pUjanam	nA	pUjanA
21679	pUjanam	nI	pUjanI
21683	pUjila	laH	pUjilaH
21684	pUjya	jyaH	pUjyaH
21689	pUtanaH	nA	pUtanA
21690	pUti	tiH	pUtiH
21691	pUtika	kam	pUtikam
21700	pUraH	ram	pUram
21701	pUraka	kaH	pUrakaH
21702	pUraRa	RaH	pUraRaH
21702	pUraRa	RI	pUraRI
21702	pUraRa	Ram	pUraRam
21706	pUrRa	rRA	pUrRA
21706	pUrRa	rRam	pUrRam
21710	pUrta	rtam	pUrtam
21715	pUrva	rvaH	pUrvaH
21715	pUrva	rvam	pUrvam
21715	pUrva	rvA	pUrvA
21715	pUrva	rvam	pUrvam
21716	pUrvaka	kaH	pUrvakaH
21731	pUzaH	zA	pUzA
21731	pUzaH	zam	pUzam
21735	pfkta	ktam	pfktam
21760	pfTu	TuH	pfTuH
21760	pfTu	Tu	pfTu
21761	pfTukaH	kaH	pfTukaH
21761	pfTukaH	kA	pfTukA
21766	pfSana	nam	pfSanam
21767	pfSni	SniH	pfSniH
21767	pfSni	Sni	pfSni
21771	pfzata	taH	pfzataH
21779	pfzwa	zwam	pfzwam
21785	pfzWya	zWyaH	pfzWyaH
21785	pfzWya	zWyA	pfzWyA
21785	pfzWya	zWyam	pfzWyam
21791	pewaH	waH	pewaH
21799	petvam	tvaH	petvaH
21800	peya	yam	peyam
21800	peya	yA	peyA
21807	pelaH	lam	pelam
21807	pelaH	pelakaH	pelakaH
21815	peSala	lam	peSalam
21815	peSala	laH	peSalaH
21829	pENgalaH	lam	pENgalam
21839	pEtAmaha	hAH	pEtAmahAH
21839	pEtAmaha	ham	pEtAmaham
21842	pEtfka	kam	pEtfkam
21844	pEtfzvaseyaH	yI	pEtfzvaseyI
21847	pEtra	tram	pEtram
21854	pESAca	caH	pESAcaH
21854	pESAca	cI	pESAcI
21860	pEzwika	kam	pEzwikam
21863	pogaRqa	RqaH	pogaRqaH
21901	pOMsna	snam	pOMsnam
21903	pOgaRqa	Rqam, pOgaRqakam	pOgaRqam
21904	pORqarIka	kaH	pORqarIkaH
21913	pOtra	traH	pOtraH
21913	pOtra	trI	pOtrI
21913	pOtra	tram	pOtram
21921	pOnarBava	vaH	pOnarBavaH
21922	pOra	raH	pOraH
21922	pOra	rI	pOrI
21922	pOra	ram	pOram
21926	pOraMdara	ram	pOraMdaram
21928	pOrava	vaH	pOravaH
21932	pOrARika	kaH	pOrARikaH
21934	pOruza	zaH	pOruzaH
21934	pOruza	zI	pOruzI
21934	pOruza	zam	pOruzam
21936	pOruzeya	yaH	pOruzeyaH
21936	pOruzeya	yam	pOruzeyam
21945	pOrRamAsa	saH	pOrRamAsaH
21945	pOrRamAsa	sam	pOrRamAsam
21961	pOloma	maH	pOlomaH
21963	pOzaH	zI	pOzI
21963	pOzaH	zam	pOzam
21970	pOzwika	kam	pOzwikam
21972	pOzpa	zpI	pOzpI
21977	pyAyana	nam	pyAyanam
21984	prakawa	wam	prakawam
21993	prakampana	naH	prakampanaH
21993	prakampana	nam	prakampanam
21996	prakAlana	naH	prakAlanaH
21996	prakAlana	nam	prakAlanam
21999	prakARqaH	RqaH	prakARqaH
22002	prakAma	maH	prakAmaH
22002	prakAma	mam	prakAmam
22002	prakAma	Buj	prakAmaBuj
22005	prakASa	SaH	prakASaH
22005	prakASa	Sam	prakASam
22005	prakASa	Sam	prakASam
22005	prakASa	Se	prakASe
22006	prakASaka	kaH	prakASakaH
22008	prakASana	nam	prakASanam
22008	prakASana	naH	prakASanaH
22008	prakASana	nA	prakASanA
22009	prakASita	tam	prakASitam
22010	prakASya	Syam	prakASyam
22016	prakopana	nam	prakopanam
22016	prakopana	Ram	prakopaRam
22021	prakaraH	ram	prakaram
22028	prakfta	tam	prakftam
22035	prakarzaRa	Ram	prakarzaRam
22036	prakarzita	tam	prakarzitam
22041	prakIrRa	rRam	prakIrRam
22042	prakIrRaka	kaH	prakIrRakaH
22042	prakIrRaka	kam	prakIrRakam
22042	prakIrRaka	kaH	prakIrRakaH
22042	prakIrRaka	kam	prakIrRakam
22044	prakIrtanam	nA	prakIrtanA
22051	prakalpita	tA	prakalpitA
22052	prakxpta	m	prakxptam
22053	praketa	taH	praketaH
22057	prakKara	raH	prakKaraH
22062	prakrAnta	tam	prakrAntam
22077	prakzIRa	Ram	prakzIRam
22090	prakzveqita	tam	prakzveqitam
22091	praKara	raH	praKaraH
22093	praKya	KyaH	praKyaH
22109	pragalBa	lBA	pragalBA
22112	pragAQa	Qam	pragAQam
22112	pragAQa	Qam	pragAQam
22115	pragIta	tam	pragItam
22129	pragraha	haH	pragrahaH
22138	praGarzaRaH	Ram	praGarzaRam
22139	praGasa	saH	praGasaH
22142	praGUrRa	rRaH	praGUrRaH
22148	pracaRqa	RqaH	pracaRqaH
22154	pracaraRam	RI	pracaraRI
22161	pracala	laH	pracalaH
22163	pracalita	tam	pracalitam
22166	pracalAkaH	kA	pracalAkA
22168	pracalAyita	tam	pracalAyitam
22182	pracodin	nI	pracodinI
22183	pracura	raH	pracuraH
22197	pracCanna	nnam	pracCannam
22197	pracCanna	nnam	pracCannam
22198	pracCAdaka	kaH	pracCAdakaH
22220	prajanana	nam	prajananam
22226	prajAta	tA	prajAtA
22229	prajAvat	tI	prajAvatI
22233	prajalpita	tam	prajalpitam
22249	prajYa	jYaH	prajYaH
22254	prajYAna	nam	prajYAnam
22262	prajvalita	tam	prajvalitam
22281	praRASana	nam	praRASanam
22304	praRayin	nI	praRayinI
22307	praRIta	taH	praRItaH
22307	praRIta	tA	praRItA
22307	praRIta	tam	praRItam
22320	pratata	tam	pratatam
22324	pratAnin	nI	pratAninI
22333	pratApana	nam	pratApanam
22333	pratApana	naH	pratApanaH
22344	pratalam	laH	pratalaH
22353	pratikartavya	ryam	pratikAryam
22358	pratikfta	tam	pratikftam
22368	pratikzipta	ptam	pratikziptam
22390	pratiGa	GaH	pratiGaH
22416	pratijYAta	tam	pratijYAtam
22418	pratijYeya	yaH	pratijYeyaH
22426	pratideya	yam	pratideyam
22507	pratibanDaka	kaH	pratibanDakaH
22524	pratiboDaka	kaH	pratiboDakaH
22525	pratiboDana	nam	pratiboDanam
22525	pratiboDana	nA	pratiboDanA
22553	pratimA	mA	pratimA
22563	pratiyatna	tnaH	pratiyatnaH
22597	prativAkya	kyam	prativAkyam
22650	pratiSruta	tam	pratiSrutam
22665	pratizWApanam	nA	pratizWApanA
22669	pratizWita	taH	pratizWitaH
22701	pratisara	raH	pratisaraH
22701	pratisara	ram	pratisaram
22701	pratisara	raH	pratisaraH
22701	pratisara	rA	pratisarA
22729	pratihAraH	rI	pratihArI
22737	pratIka	kaH	pratIkaH
22737	pratIka	kam	pratIkam
22753	pratIpa	paH	pratIpaH
22753	pratIpa	pam	pratIpam
22753	pratIpa	pam	pratIpam
22779	pratAraRam	RA	pratAraRA
22783	pratna	tnam	pratnam
22785	pratyakza	kzam	pratyakzam
22812	pratyarTa	rTam	pratyarTam
22812	pratyarTa	vedanaH	pratyarTavedanaH
22836	pratyAkalita	tam	pratyAkalitam
22861	pratyAyanam	nam	pratyAyanam
22861	pratyAyanam	nA	pratyAyanA
22887	pratyutpanna	nnam	pratyutpannam
22914	pratyUzaH	zaH	pratyUzaH
22923	praTama	maH	praTamaH
22923	praTama	mA	praTamA
22923	praTama	mam	praTamam
22926	praTita	taH	praTitaH
22932	praTu	TuH	praTuH
22935	pradakziRa	RaH	pradakziRaH
22935	pradakziRa	RA	pradakziRA
22935	pradakziRa	Ram	pradakziRam
22935	pradakziRa	Ram	pradakziRam
22945	prada	dA	pradA
22961	pradigDa	gDam	pradigDam
22967	pradIpana	nam	pradIpanam
22967	pradIpana	naH	pradIpanaH
22974	pradoza	zaH	pradozaH
22975	pradozaka	kaH	pradozakaH
22978	pradarSaka	kaH	pradarSakaH
22979	pradarSanam	nA	pradarSanA
22985	pradyotanam	naH	pradyotanaH
22990	pradrava	vaH	pradravaH
23000	praDAna	nam	praDAnam
23000	praDAna	naH	praDAnaH
23000	praDAna	nam	praDAnam
23001	praDAnaka	kam	praDAnakam
23005	praDAvanaH	nam	praDAvanam
23009	praDUpita	tA	praDUpitA
23012	praDAraRa	RA	praDAraRA
23035	pranftta	ttam	pranfttam
23052	prapaTa	TaH	prapaTaH
23062	praparRa	rRam	praparRam
23076	prapitAmahaH	hI	prapitAmahI
23092	prapOtraH	trI	prapOtrI
23105	prabala	laH	prabalaH
23105	prabala	lam	prabalam
23114	prabAlaH	laH	prabAlaH
23124	praboDana	nam	praboDanam
23131	praBaYjanam	naH	praBaYjanaH
23133	praBadraka	kam	praBadrakam
23136	praBAta	tam	praBAtam
23143	praBAzita	tam	praBAzitam
23145	praBAsaH	saH	praBAsaH
23145	praBAsaH	sam	praBAsam
23149	praBinna	nnaH	praBinnaH
23153	praBava	vaH	praBavaH
23156	praBavizRu	zRuH	praBavizRuH
23160	praBAvana	naH	praBAvanaH
23160	praBAvana	nA	praBAvanA
23161	praBu	BuH	praBuH
23163	praBUta	tam	praBUtam
23173	praBrazwa	zwam	praBrazwam
23181	pramaTita	tam	pramaTitam
23185	pramATaH	TAH	pramATAH
23192	pramada	daH	pramadaH
23207	pramardanam	naH	pramardanaH
23211	pramARam	RaH	pramARaH
23211	pramARam	RI	pramARI
23212	pramARaka	kaH	pramARakaH
23215	pramARika	kA	pramARikA
23220	pramApaka	kaH	pramApakaH
23224	prameya	yam	prameyam
23225	pramAtAmahaH	hI	pramAtAmahI
23232	pramIta	taH	pramItaH
23238	pramuKa	KaH	pramuKaH
23238	pramuKa	Kam	pramuKam
23246	pramudita	tam	pramuditam
23248	pramodanam	naH	pramodanaH
23249	pramodita	taH	pramoditaH
23252	pramuzita	tA	pramuzitA
23259	pramfta	tam	pramftam
23272	prayata	taH	prayataH
23285	prayAta	taH	prayAtaH
23285	prayAta	tam	prayAtam
23292	prayukta	ktam	prayuktam
23301	prayojaka	kaH	prayojakaH
23304	prayojya	jyaH	prayojyaH
23304	prayojya	jyam	prayojyam
23305	prayuta	tam	prayutam
23311	prarocana	nam	prarocanam
23323	pralapita	tam	pralapitam
23332	pralamba	mbaH	pralambaH
23346	pralubDa	bDA	pralubDA
23354	pralepaka	kaH	pralepakaH
23361	pravacanam	naH	pravacanaH
23362	pravacanIya	yaH	pravacanIyaH
23365	pravaRa	RaH	pravaRaH
23365	pravaRa	Ram	pravaRam
23383	pravara	raH	pravaraH
23383	pravara	rA	pravarA
23383	pravara	ram	pravaram
23402	pravAhaka	kaH	pravAhakaH
23416	pravAta	tam	pravAtam
23461	praveSita	tA	praveSitA
23471	pravIra	raH	pravIraH
23476	pravartaka	kaH	pravartakaH
23476	pravartaka	kam	pravartakam
23477	pravartanam	nA	pravartanA
23481	pravftta	ttaH	pravfttaH
23511	pravrajita	taH	pravrajitaH
23511	pravrajita	tA	pravrajitA
23511	pravrajita	tam	pravrajitam
23514	pravrAj	jikA	pravrAjikA
23530	praSamana	nam	praSamanam
23535	praSAKa	KA	praSAKA
23557	praSlizwa	zwaH	praSlizwaH
23567	prasaMKyAnaH	nam	prasaMKyAnam
23570	prasakta	ktam	prasaktam
23580	prasanna	nnA	prasannA
23584	prasAdana	naH	prasAdanaH
23584	prasAdana	nam	prasAdanam
23584	prasAdana	nA	prasAdanA
23584	prasAdana	nI	prasAdanI
23590	prasaBaH	Bam	prasaBam
23598	prasaha	haH	prasahaH
23599	prasahanaH	nam	prasahanam
23604	prasADaka	kaH	prasADakaH
23605	prasADanam	naH	prasADanaH
23605	prasADanam	nam	prasADanam
23605	prasADanam	nI	prasADanI
23608	prasita	tam	prasitam
23611	prasidDa	dDA	prasidDA
23626	prasUta	tam	prasUtam
23626	prasUta	tA	prasUtA
23629	prasUna	nam	prasUnam
23630	prasUnakam	kaH	prasUnakaH
23633	prasaraH	ram	prasaram
23640	prasfta	taH	prasftaH
23640	prasfta	taH	prasftaH
23640	prasfta	tam	prasftam
23640	prasfta	tam	prasftam
23640	prasfta	tA	prasftA
23645	prasfzwa	zwA	prasfzwA
23656	praskandanam	naH	praskandanaH
23658	praskanna	nnaH	praskannaH
23675	prastuta	tam	prastutam
23680	prasTa	sTaH	prasTaH
23680	prasTa	sTam	prasTam
23683	prasTApanam	nA	prasTApanA
23687	prasTita	tam	prasTitam
23711	prasravaH	vAH	prasravAH
23711	prasravaH	vam	prasravam
23712	prasravaRam	RaH	prasravaRaH
23720	prasvApana	nam	prasvApanam
23735	prahasita	tam	prahasitam
23745	prahIRa	Ram	prahIRam
23749	prahita	tam	prahitam
23765	prahfta	tam	prahftam
23768	praharzaRam	RaH	praharzaRaH
23784	prahnAdana	nam	prahnAdanam
23793	prAMSu	SuH	prAMSuH
23804	prAkfta	taH	prAkftaH
23804	prAkfta	tam	prAkftam
23807	prAktana	nam	prAktanam
23826	prAcIna	naH	prAcInaH
23826	prAcIna	nam	prAcInam
23826	prAcIna	nam	prAcInam
23827	prAcya	cyAH	prAccyAH
23840	prAjApatya	tyaH	prAjApatyaH
23840	prAjApatya	tyam	prAjApatyam
23844	prAjYa	jYaH	prAjYaH
23844	prAjYa	jYA	prAjYA
23844	prAjYa	jYI	prAjYI
23854	prARaTa	TaH	prARaTaH
23855	prARanaH	nam	prARanam
23866	prAtastana	nam	prAtastanam
23882	prAtipadika	kaH	prAtipadikaH
23882	prAtipadika	kam	prAtipadikam
23884	prAtiBa	Bam	prAtiBam
23918	prAdeSika	kaH	prAdeSikaH
23927	prADva	DvaH	prADvaH
23927	prADva	Dvam	prADvam
23933	prApaka	kaH	prApakaH
23951	prAmARika	kaH	prAmARikaH
23959	prAyaRIya	yam	prAyaRIyam
23959	prAyaRIya	yaH	prAyaRIyaH
23978	prArabDa	bDam	prArabDam
23987	prArTaka	kaH	prArTakaH
23989	prArTanIya	yam	prArTanIyam
23995	prAlamba	mbaH	prAlambaH
23995	prAlamba	mbam	prAlambam
24014	prAvfta	taH	prAvftaH
24014	prAvfta	tam	prAvftam
24016	prAvfttika	kaH	prAvfttikaH
24019	prAvfzika	kaH	prAvfzikaH
24020	prAvfzija	jaH	prAvfzijaH
24021	prAvfzeRya	RyaH	prAvfzeRyaH
24021	prAvfzeRya	Ryam	prAvfzeRyam
24022	prAvfzyaH	zyam	prAvfzyam
24024	prAveSana	nam	prAveSanam
24032	prASanIya	yam	prASanIyam
24033	prASita	tam	prASitam
24038	prASu	SuH	prASuH
24039	prASnika	kaH	prASnikaH
24045	prAsika	kaH	prAsikaH
24055	prAsAdika	kA	prAsAdikA
24060	prAsTAnika	kam	prAsTAnikam
24071	priya	yaH	priyaH
24071	priya	yA	priyA
24071	priya	yam	priyam
24071	priya	yam	priyam
24071	priya	priyeRa	priyeTa
24073	priyaMvada	daH	priyaMvadaH
24074	priyakaH	kI	priyakI
24074	priyakaH	kam	priyakam
24076	priyaNguH	gu	priyaNgu
24077	priyatama	maH	priyatamaH
24077	priyatama	mA	priyatamA
24081	priyAlaH	lA	priyAlA
24086	prIRana	nam	prIRanam
24088	prIta	tam	prItam
24100	preta	taH	pretaH
24109	prekzaRIya	yam	prekzaRIyam
24113	prekzita	tam	prekzitam
24118	preNKaRa	Ram	preNKaRam
24130	preyas	sI	preyasI
24136	prerita	taH	preritaH
24143	prezya	zyaH	prezyaH
24143	prezya	zyA	prezyA
24143	prezya	zyam	prezyam
24144	prezWa	zWaH	prezWaH
24144	prezWa	zWA	prezWA
24151	prEzyaH	zyA	prEzyA
24151	prEzyaH	zyam	prEzyam
24153	prokzaRam	RI, prokzaRiH	prokzaRI
24173	prota	tam	protam
24193	proTa	TaH	proTaH
24193	proTa	Tam	proTam
24193	proTa	TaH	proTaH
24225	proha	haH	prohaH
24226	proQa	QA	proQA
24242	plava	vaH	plavaH
24247	plavana	nam	plavanam
24253	plAvita	tam	plAvitam
24255	pluta	tam	plutam
24263	plozaRa	Ram	plozaRam
24283	PaRaH	RaH	PaRaH
24296	ParParIkaH	kam	ParParIkam
24296	ParParIkaH	kA	ParParIkA
24303	Palavat	tI	PalavatI
24310	Palita	taH	PalitaH
24310	Palita	tA	PalitA
24310	Palita	tam	Palitam
24312	Palina	naH	PalinaH
24318	Palgu	lguH	PalguH
24320	Palguna	naH	PalgunaH
24330	PARwa	waH	PARwaH
24330	PARwa	wam	PARwam
24330	PARwa	Rwam	PARwam
24334	PAlaH	laH	PAlaH
24334	PAlaH	lam	PAlam
24358	Pulla	llam	Pullam
24365	PeRaka	kA	PeRakA
24369	Penila	laH	PenilaH
24382	bakaH	kI	bakI
24386	bakura	raH	bakuraH
24387	bakulaH	lam	bakulam
24387	bakulaH	lI	bakulI
24398	badaraH	rA	badarA
24398	badaraH	ram	badaram
24414	banDakaH	kam	banDakam
24414	banDakaH	kI	banDakI
24415	banDana	nam	banDanam
24415	banDana	nam	banDanam
24415	banDana	nI	banDanI
24421	banDukaH	kA	banDukA
24421	banDukaH	kI	banDukI
24426	banDura	raH	banDuraH
24426	banDura	rAH	banDurAH
24426	banDura	rA	banDurA
24426	banDura	ram	banDuram
24428	banDula	laH	banDulaH
24429	banDUkaH	kam	banDUkam
24431	banDUra	ram	banDUram
24440	baBru	BruH	baBruH
24440	baBru	BrUH	baBrUH
24451	barbaraH	rA	barbarA
24451	barbaraH	ram	barbaram
24453	barburaH	raH	barburaH
24453	barburaH	ram	barburam
24461	barhiRa	RaH	barhiRaH
24463	barhizWa	zWam	barhizWam
24465	barhizka	zkam	barhizkam
24468	balam	laH	balaH
24469	balakaH	kam	balakam
24470	balakza	kzaH	balakzaH
24475	balavat	tI	balavatI
24479	balAkaH	kA	balAkA
24490	baliH	liH	baliH
24497	balizWa	zWaH	balizWaH
24501	balya	lyaH	balyaH
24501	balya	lyam	balyam
24510	ballavaH	vI	ballavI
24520	bahala	laH	bahalaH
24520	bahala	lA	bahalA
24531	bahuka	kaH	bahukaH
24536	bahutiTa	Tam	bahutiTam
24540	bahula	laH	bahulaH
24540	bahula	lA	bahulA
24540	bahula	lam	bahulam
24540	bahula	lam	bahulam
24560	bAQa	Qam	bAQam
24561	bARaH	RaH	bARaH
24561	bARaH	RA	bARA
24561	bARaH	RaH	bARaH
24561	bARaH	RA	bARA
24561	bARaH	Ram	bARam
24563	bAdara	raH	bAdaraH
24563	bAdara	ram	bAdaram
24563	bAdara	rA	bAdarA
24569	bADaH	DA	bADA
24570	bADaka	kaH	bADakaH
24571	bADana	nam	bADanam
24571	bADana	nA	bADanA
24587	bArhaspatya	tyaH	bArhaspatyaH
24587	bArhaspatya	tyam	bArhaspatyam
24587	bArhaspatya	tyAH	bArhaspattyAH
24589	bAla	laH	bAlaH
24590	bAlaka	kaH	bAlakaH
24590	bAlaka	kam	bAlakam
24600	bAliSa	SaH	bAliSaH
24600	bAliSa	Sam	bAliSam
24609	bAleya	yaH	bAleyaH
24614	bAzpakaH	kA	bAzpakA
24621	bAhIka	kAH	bAhIkAH
24621	bAhIka	kaH	bAhIkaH
24622	bAhuH	hU	bAhU
24623	bAhuka	kaH	bAhukaH
24632	bAhula	laH	bAhulaH
24632	bAhula	lam	bAhulam
24632	bAhula	lI	bAhulI
24638	bAhya	hyaH	bAhyaH
24638	bAhya	hyam	bAhyam
24638	bAhya	bAhyena	bAhyena
24638	bAhya	bAhye	bAhye
24639	bAhlakAH	kaH	bAhlakAHkaH
24639	bAhlakAH	kam	bAhlakam
24648	biqAlaH	lI	biqAlI
24649	biqAlakaH	kam	biqAlakam
24663	biBIzaRa	Ram	biBIzaRam
24663	biBIzaRa	RA	biBIzaRA
24663	biBIzaRa	RaH	biBIzaRaH
24665	biBrakzu	kzuH	biBrakzuH
24666	biBrajjizu	zuH	biBrajjizuH
24667	bimbaH	mbaH	bimbaH
24667	bimbaH	mbam	bimbam
24677	bilam	laH	bilaH
24682	bilvaH	lvam	bilvam
24694	bIjam	jaH	bIjaH
24695	bIjakaH	kam	bIjakam
24701	bIBatsa	tsaH	bIBatsaH
24701	bIBatsa	tsA	bIBatsA
24701	bIBatsa	tsam	bIBatsam
24702	bIBatsu	tsuH	bIBatsuH
24707	bukkaH	kkaH	bukkaH
24707	bukkaH	kkA	bukkA
24718	budDa	dDaH	budDaH
24718	budDa	dDam	budDam
